TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;Sylvain's ID;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2021;Nov;14;21;39;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;40;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;41;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;42;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;43;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;44;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;45;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;46;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;47;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;48;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;49;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;50;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;51;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;52;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;53;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;54;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;55;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;56;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;57;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;58;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;21;59;;;Clesim6_20211114_21_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;00;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;01;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;02;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;03;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;04;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;05;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;06;00 27;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:06:27;06:27;213;22;10;00;10:00;Beetle;Coleoptera sp.02;;Coleoptera;NA;;3;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;07;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;08;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;09;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;10;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;11;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;12;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;13;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;14;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;15;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;16;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;17;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;18;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;19;00 48;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:19:48;19:48;156;22;22;24;22:24;fly;Diptera;;Diptera;NA;;1;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;20;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;21;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;22;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;23;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;24;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;25;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;26;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;27;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;28;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;29;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;30;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;31;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;32;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;33;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;34;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;35;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;36;00 03;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:36:03;36:03;27;22;36;30;36:30;Spider;Araneae (sp.02);;Aranaea;NA;;1;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;37;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;38;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;39;00 38;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:39:38;39:38;190;22;42;48;42:48;fly;Diptera;;Diptera;NA;;3;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;40;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;41;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;42;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;43;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;44;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;45;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;46;00 19;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:46:19;46:19;477;22;54;16;54:16;fly;Diptera;;Diptera;NA;;4;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;47;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;48;00 09;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:48:09;48:09;51;22;49;00;49:00;Spider;Araneae (sp.01);;Aranaea;NA;;2;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;49;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;50;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;51;00 37;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;1;22:51:37;51:37;87;22;53;04;53:04;Spider;Araneae (sp.02);;Aranaea;NA;;3;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;22;52;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;53;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;54;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;55;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;56;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;57;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;58;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;22;59;;;Clesim6_20211114_22_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;00;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;01;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;02;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;03;00 26;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;1;23:03:26;03:26;1653;23;30;59;30:59;moth;Pterophoridae sp.01;;Lepidoptera;NA;;2;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;14;23;04;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;05;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;06;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;07;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;08;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;09;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;10;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;11;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;12;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;13;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;14;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;15;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;16;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;17;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;18;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;19;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;20;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;21;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;22;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;23;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;24;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;25;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;26;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;27;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;28;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;29;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;30;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;31;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;32;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;33;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;34;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;23;35;;;Clesim6_20211114_23_00;1;Clematis;simense;6;20;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
