TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;15;11;05;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;06;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;07;00 17;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:07:17;07:17;93;11;08;50;08:50;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;2;;;1;92;1;1;;;;;;;;;;;;;;;1;2;0;
2019;Nov;15;11;07;00 34;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:07:34;07:34;05;11;07;39;07:39;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;5;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;11;07;00 55;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:07:55;07:55;33;11;08;28;08:28;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;33;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;08;00 00;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:08:00;08:00;01;11;08;01;08:01;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;11;08;00 12;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:08:12;08:12;09;11;08;21;08:21;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;9;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;08;00 14;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:08:14;08:14;346;11;14;00;14:00;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;2;;;1;345;1;1;;;;;;;;;;;;;;;1;2;0;
2019;Nov;15;11;08;00 20;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:08:20;08:20;01;11;08;21;08:21;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;11;08;00 23;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:08:23;08:23;01;11;08;24;08:24;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
