TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;00;10;10;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;11;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;12;00 16;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;1;10:12:16;12:16;37;10;12;53;12:53;fly;Brachycera;;Diptera;NA;0;3;;;1;20;;;;;1;17;;;;;;;;;1;3;1;3
2019;Nov;00;10;13;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;14;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;15;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;16;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;17;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;18;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;19;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;20;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;21;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;22;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;23;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;24;00 52;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;1;10:24:52;24:52;20;10;25;12;25:12;fly;Anthomyia sp. 02;yes;Diptera;NA;0;3;;;1;15;;;;;1;5;;;;;;;;;1;3;1;3
2019;Nov;00;10;25;00 46;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;1;10:25:46;25:46;06;10;25;52;25:52;fly;Brachycera;;Diptera;NA;0;2;;;1;4;;;;;1;2;;;;;;;;;1;2;1;2
2019;Nov;00;10;26;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;27;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;28;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;29;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;30;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;31;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;32;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;33;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;34;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;35;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;36;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;37;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;38;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;39;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;40;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;41;00 21;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;1;10:41:21;41:21;07;10;41;28;41:28;fly;Brachycera;;Diptera;NA;0;1;;;0;;;;;;1;7;;;;;;;;;1;1;1;1
2019;Nov;00;10;42;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;43;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;44;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;45;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;46;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;47;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;48;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;49;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;50;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;51;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;52;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;53;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;54;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;55;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;56;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;57;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;58;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;10;59;;;Clesim5_20191100_10_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;00;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;01;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;02;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;03;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;04;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;05;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;06;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;07;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;08;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;09;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;10;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;11;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;12;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;13;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;14;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;15;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;16;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;17;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;18;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;19;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;20;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;21;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;22;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;23;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;24;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;25;00 09;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;11:25:09;25:09;63;11;26;12;26:12;fly;Brachycera;;Diptera;NA;0;5;;;1;33;;;;;1;30;;;;;;;;;1;5;1;5
2019;Nov;00;11;25;00 34;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;;;13;11;25;48;25:48;fly;Brachycera;;Diptera;NA;;3;;;1;8;;;;;1;5;;;;;;;;;1;3;1;3
2019;Nov;00;11;26;00 37;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;11:26:37;26:37;207;11;30;04;00:04;bee;small Apoidea;;Hymenoptera;NA;0;3;;;;;;;1;103;1;104;;;;;;;;;1;3;1;3
2019;Nov;00;11;27;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;28;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;29;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;30;00 05;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;11:30:05;30:05;05;11;30;10;30:10;fly;small Diptera;;Diptera;NA;0;1;;;;;;;;;1;5;;;;;;;;;1;1;1;1
2019;Nov;00;11;31;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;32;00 23;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;11:32:23;32:23;65;11;33;28;33:28;fly;Brachycera;;Diptera;NA;0;3;;;1;35;;;;;1;30;;;;;;;;;1;3;1;3
2019;Nov;00;11;33;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;;;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;34;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;35;00 08;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;11:35:08;35:08;69;11;36;17;36:17;fly;Brachycera;;Diptera;NA;0;3;;;1;29;;;;;1;40;;;;;;;;;1;3;1;3
2019;Nov;00;11;36;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;37;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;38;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;39;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;40;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;41;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;42;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;43;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;44;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;45;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;46;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;47;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;48;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;49;00 06;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;1;11:49:06;49:06;1138;12;08;04;08:04;fly;Brachycera;;Diptera;NA;0;5;;;1;838;;;;;1;300;;;;;;;;;1;5;1;5
2019;Nov;00;11;50;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;51;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;52;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;53;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;54;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;55;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;56;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;57;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;58;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;11;59;;;Clesim5_20191100_11_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;12;00;;;Clesim5_20191100_12_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;12;01;;;Clesim5_20191100_12_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;12;02;;;Clesim5_20191100_12_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;12;03;;;Clesim5_20191100_12_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;12;04;;;Clesim5_20191100_12_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#REF!;#REF!;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
