TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;18;10;33;;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;10;34;;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;10;35;;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;10;36;;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;10;37;;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;10;38;;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;10;39;00 11;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;1;10:39:11;39:11;99;10;40;50;40:50;Apis mellifera;Apis mellifera;yes;Hymenoptera;NA;0;7;;;;;1;4;1;95;;;;;;;;;;;;;1;7;0;
2019;Nov;18;10;39;00 13;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;1;10:39:13;39:13;25;10;39;38;39:38;Acalyptratae sp.;Hymenoptera;;Hymenoptera;NA;0;1;;;1;25;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;18;10;40;00 54;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;1;10:40:54;40:54;10;10;41;04;41:04;Apis mellifera;Apis mellifera;yes;Hymenoptera;NA;0;2;;;;;1;2;1;8;;;;;;;;;;;;;1;2;0;
2019;Nov;18;10;41;00 40;;Clesim6_20191118_10_00;1;Clematis;simensis;6;45;0;;1;10:41:40;41:40;74;10;42;54;42:54;Apis mellifera;Apis mellifera;yes;Hymenoptera;NA;0;6;;;1;1;1;4;1;69;;;;;;;;;;;;;1;6;0;
