TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JHSD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;11;07;45;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;46;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;47;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;48;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;49;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;50;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;51;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;52;00 21;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;1;07:52:21;52:21;770;8;05;11;05:11;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;2;;;1;768;1;2;;;;;;;;;;;;;;;1;2;0;
2019;Nov;11;07;53;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;54;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;55;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;56;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;57;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;58;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;07;59;;;Gerara3_20191111_07_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;00;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;01;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;02;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;03;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;04;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;05;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;06;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;07;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;08;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;09;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;10;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;11;00 01;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;1;08:11:01;11:01;2536;08;53;17;53:17;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;2536;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;12;00 36;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;1;08:12:36;12:36;441;08;19;57;19:57;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;441;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;13;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;14;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;15;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;16;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;17;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;18;00 06;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;1;08:18:06;18:06;20;08;18;26;18:26;strip Brachycera sp.;Brachycera;;Diptera;NA;0;1;;;1;10;;;;;;;;;;;1;10;;;;;1;1;0;
2019;Nov;11;08;19;00 33;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;1;08:19:33;19:33;22;08;19;55;19:55;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;6;1;1;;;1;15;;;;;;;;;;;1;2;0;
2019;Nov;11;08;19;00 49;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;3;0;;1;08:19:49;19:49;04;08;19;53;19:53;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;4;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;20;00 03;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:20:03;20:03;278;08;24;41;24:41;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;278;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;21;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;22;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;23;00 32;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:23:32;23:32;24;08;23;56;23:56;big black Brachycera sp.;Grey fly with dots;yes;Diptera;NA;0;1;;;1;8;;;;;;;;;;;1;16;;;;;1;1;0;
2019;Nov;11;08;24;00 40;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:24:40;24:40;40;08;25;20;25:20;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;3;;;;;1;37;;;;;;;;;;;1;1;0;
2019;Nov;11;08;25;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;26;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;27;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;28;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;29;00 57;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:29:57;29:57;01;08;29;58;29:58;big dot black Brachycera sp.;Grey fly with dots;yes;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;08;30;00 26;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:30:26;30:26;08;08;30;34;30:34;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;5;;;;;1;3;;;;;;;;;;;1;1;0;
2019;Nov;11;08;31;00 16;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:31:16;31:16;13;08;31;29;31:29;Apoidea sp. - Black;Striped thin Halictidae;yes;Hymenoptera;NA;0;1;;;;;;;;;1;13;;;;;;;;;;;1;1;0;
2019;Nov;11;08;31;00 16;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:31:16;31:16;20;08;31;36;31:36;Apoidea sp. - Black;Striped thin Halictidae;yes;Hymenoptera;NA;0;2;;;1;12;1;1;;;1;7;;;;;;;;;;;1;2;0;
2019;Nov;11;08;32;00 08;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:32:08;32:08;02;08;32;10;32:10;big black Brachycera sp.;Grey fly with dots;yes;Diptera;NA;0;1;;;1;2;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;08;33;00 27;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:33:27;33:27;07;08;33;34;33:34;Brachycera sp. Very Big;Tachinidae sp.01;yes;Diptera;NA;0;1;;;;;;;1;7;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;34;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;35;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;36;00 35;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:36:35;36:35;997;08;53;12;53:12;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;997;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;08;37;00 07;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:37:07;37:07;59;08;38;06;38:06;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;13;;;;;1;46;;;;;;;;;;;1;1;0;
2019;Nov;11;08;38;00 29;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:38:29;38:29;13;08;38;42;38:42;Apoidea sp. - Black;Striped thin Halictidae;yes;Hymenoptera;NA;0;1;;;1;6;;;;;1;7;;;;;;;;;;;1;1;0;
2019;Nov;11;08;39;00 14;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:39:14;39:14;12;08;39;26;39:26;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;7;;;;;1;5;;;;;;;;;;;1;1;0;
2019;Nov;11;08;40;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;41;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;42;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;43;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;44;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;45;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;46;00 49;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:46:49;46:49;23;08;47;12;47:12;Apoidea sp. - Black;Striped thin Halictidae;yes;Hymenoptera;NA;0;1;;;1;6;;;;;1;17;;;;;;;;;;;1;1;0;
2019;Nov;11;08;47;00 07;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:47:07;47:07;05;08;47;12;47:12;big dot black Brachycera sp.;Grey fly with dots;yes;Diptera;NA;0;1;;;1;5;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;48;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;49;00 20;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:49:20;49:20;17;08;49;37;49:37;big black Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;3;1;1;1;4;1;9;;;;;;;;;;;1;2;0;
2019;Nov;11;08;49;00 51;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:49:51;49:51;57;08;50;48;50:48;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;14;1;1;;;1;42;;;;;;;;;;;1;2;0;
2019;Nov;11;08;50;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;1;6;;;;;;;;;;;;;;
2019;Nov;11;08;51;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;1;61;;;;;;;;;;;;;;
2019;Nov;11;08;52;00 51;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:52:51;52:51;85;08;54;16;54:16;Apoidea sp. - Black;Striped thin Halictidae;yes;Hymenoptera;NA;0;3;;;1;14;1;2;1;69;;;;;;;;;;;;;1;3;1;3
2019;Nov;11;08;53;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;54;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;55;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;08;56;00 04;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:56:04;56:04;807;9;09;31;09:31;unknown Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;807;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;11;08;57;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;1;8;;;;;;;;;;;;;;
2019;Nov;11;08;58;00 02;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;1;08:58:02;58:02;18;08;58;20;58:20;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;9;1;1;;;1;6;;;;;1;2;;;;;1;2;0;
2019;Nov;11;08;59;;;Gerara3_20191111_08_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;00;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;01;00 25;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:01:25;01:25;86;09;02;51;02:51;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;25;;;;;1;61;;;;;;;;;;;1;1;0;
2019;Nov;11;09;01;00 52;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:01:52;01:52;03;09;01;55;01:55;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;09;02;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;03;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;04;00 12;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:04:12;04:12;1927;09;36;19;36:19;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;1758;1;1;;;1;168;;;;;;;;;;;1;2;0;
2019;Nov;11;09;05;00 01;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:05:01;05:01;42;09;05;43;05:43;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;11;1;1;;;1;30;;;;;;;;;;;1;2;0;
2019;Nov;11;09;06;00 26;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:06:26;06:26;14;09;06;40;06:40;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;5;;;;;1;9;;;;;;;;;;;1;1;0;
2019;Nov;11;09;06;00 53;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:06:53;06:53;55;09;07;48;07:48;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;14;1;1;;;1;40;;;;;;;;;;;1;2;0;
2019;Nov;11;09;07;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;08;00 47;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:08:47;08:47;153;09;11;20;11:20;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;2;;;1;90;1;1;;;1;59;;;;;1;3;;;;;1;2;0;
2019;Nov;11;09;09;00 23;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:09:23;09:23;11;09;09;34;09:34;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;3;;;;;1;8;;;;;;;;;;;1;1;0;
2019;Nov;11;09;10;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;11;00 33;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:11:33;11:33;03;09;11;36;11:36;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;09;11;00 36;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:11:36;11:36;01;09;11;37;11:37;Big black Brachycera sp.;Brachycera;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;09;12;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;13;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;14;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;15;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;16;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;17;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;18;00 01;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;1;09:18:01;18:01;07;09;18;08;18:08;strip Brachycera sp.;Tachinidae sp.02;yes;Diptera;NA;0;1;;;1;7;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;11;09;19;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;20;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;21;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;22;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;23;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;11;09;24;;;Gerara3_20191111_09_00;1;Geranium;arabicum;3;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
