TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD Ids;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;06;10;50;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;10;51;00 42;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;1;10:51:42;51:42;25;10;52;07;52:07;big dark fly;Anthomyia sp.02;yes;Diptera;NA;0;1;;;;;;;;;1;25;;;;;;;;;1;1;0;
2019;Nov;06;10;52;00 03;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;1;10:52:03;52:03;04;10;52;07;52:07;dot black fly;Grey fly with dots;yes;Diptera;NA;0;1;;;;;;;;;1;4;;;;;;;;;1;1;0;
2019;Nov;06;10;53;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;10;54;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;10;55;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;10;56;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;10;57;00 12;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;1;10:57:12;57:12;240;11;01;12;01:12;fly;Brachycera;;Diptera;NA;0;1;;;1;3;;;;;1;237;;;;;;;;;1;1;1;1
2019;Nov;06;10;58;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;10;59;;;Lacine2_20191106_10_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
