TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;Sylvain's ID;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2021;Nov;14;03;38;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;39;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;40;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;41;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;42;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;43;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;44;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;45;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;46;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;47;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;48;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;49;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;50;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;51;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;52;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;53;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;54;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;55;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;56;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;57;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;58;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;03;59;;;Clesim5_20211114_03_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;00;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;01;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;02;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;03;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;04;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;05;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;06;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;07;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;08;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;09;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;10;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;11;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;12;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;13;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;14;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;15;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;16;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;17;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;18;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;19;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;20;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;21;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;22;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;23;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;24;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;25;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;26;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;27;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;28;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;29;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;30;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;31;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;32;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;33;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;34;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;35;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;36;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;37;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;38;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;39;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;40;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;41;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;42;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;43;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;44;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;45;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;46;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;47;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;48;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;49;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;50;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;51;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;52;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;53;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;54;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;55;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;56;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;57;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;58;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;04;59;;;Clesim5_20211114_04_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;00;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;01;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;02;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;03;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;04;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;05;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;06;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;07;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;08;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;09;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;10;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;11;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;12;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;13;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;14;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;15;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;16;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;17;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;18;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;19;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;20;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;21;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;22;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;23;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;24;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;25;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;26;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;27;00 27;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;1;05:27:27;27:27;382;05;33;49;33:49;moth;Noctuidae sp.07;;Lepidoptera;NA;;8;;;;;;;;;;;;;;;flower centre;;;;0;;0;
2021;Nov;14;05;28;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;29;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;30;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;31;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;32;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;33;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;05;34;;;Clesim5_20211114_05_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
